,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills,days
238,238,backend,Новосибирск,100000.0,150000.0,BR Lab,2019-10-09T11:07:19+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"В связи с выходом на американский рынок, мы расширяем штат. Ищем к себе опытного PHP разработчика . Тебя ждет коллектив, который никогда не оставит вопрос без ответа и грамотный менеджмент, разработка по методологии scrum . Что мы от тебя ждем: - знание и опыт работы Symfony 3 / 4; - желание программировать, смотря как плодами твоей работы пользуются сотни тысяч пользователей каждый день; - PHP, SQL; - здоровое чувство юмора приветствуем =). Задачи: - участие в командной разработке высоконагруженных проектов в сфере спорта; - интеграция спортивных данных по новым видам спорта; - анализ и манипуляции со спортивными данными; - динамическое управление потоками трафика внутри проекта. Технологии, которые мы используем: PHP 7.3, Symfony 4, SonataAdmin, Percona, ClickHouse, Git, Docker, Jenkins, Graylog, Grafana, Nginx, слейвы, репликации, TDD, DDD, автоматизированное тестирование и CodeReview. Осенью хотим отрефакторить и довезти Swoole. На начальном этапе все технологии знать не обязательно, готовы научить. Что мы предоставляем: - возможность работать удаленно или в офисе; - релокационный пакет - грамотную постановку задач и адекватное руководство; - корпоративное обучение, компенсация курсов / тренингов; - возможность реализации собственных идей; - современное оборудование; - компенсация обедов; - для желающих - практика английского языка; - спорт зал. И на десерт: - возможность получения профессионального опыта в штатах; - гибкое начало рабочего дня; - вкусняшки в офисе, свежие фрукты; - корпоративный отдых.",Без требований,Без обязанностей,Без условий,PHP|Git|Symfony,9
154,154,backend,Новосибирск,100000.0,150000.0,Сеть магазинов зоотоваров Мокрый нос,2019-10-14T11:29:06+0300,От 3 до 6 лет,Полный день,Полная занятость,"Друзья, наша команда разработчиков в поисках профессионала на должность Senior Разработчика PHP. Компания «Мокрый нос» сегодня – это лидер розничных продаж товаров для животных. Мы любим животных и дорожим нашими Любимыми покупателями. Мы стремительно растем, внедряя новые технологии и поддерживая высокое качество сервиса в магазинах. Мы - сеть розничных магазинов, все бизнес процессы заведены в ERP систему, которую разработали сами. Распределительный центр, интернет-магазин, 60 магазинов и более 50 сотрудников офиса работают в ней (логистика, снабжение, кассовые модули, call-центр и все остальное). О задачах: перед нашей командой разработки стоят актуальные задачи по разработке функционала сайта, по расширению функционала ERP sys, разработке сервисов, приложений, реализации взаимодействия со сторонними API. Более подробно и развернуто расскажем при встрече в офисе. В Ваши обязанности будет входить: Разработка функционала сайта и его поддержка; Проектирование и разработка сервисов и приложений корпоративной ERP системы; Проектирование базы данных; Поддержка существующих проектов; Разработка интернет магазина Работа со сторонними API. Требования: Знание php7 Знание ООП и умение применять его на практике; Опыт работы с Yii/Yii2; Знание SQL (Postgresql); Опыт работы с GIT; Html, css, js; Дополнительным плюсом будет: опыт работы с jquery; знание Linux; опыт тестирования; опыт работы с Bootstrap; опыт unit тестирования. Условия: Перспективный проект и возможность карьерного роста; Много интересных задач; Возможность самореализации и конкурентоспособная зарплата; Официальное трудоустройство; Современный и очень уютный офис."," Знание php7 Знание ООП и умение применять его на практике; Опыт работы с Yii/Yii2; Знание SQL (Postgresql); Опыт работы с GIT; Html, css, js; Дополнительным плюсом будет: опыт работы с jquery; знание Linux; опыт тестирования; опыт работы с Bootstrap; опыт unit тестирования. ",Без обязанностей, Перспективный проект и возможность карьерного роста; Много интересных задач; Возможность самореализации и конкурентоспособная зарплата; Официальное трудоустройство; Современный и очень уютный офис.,Без ключевых навыков,4
934,934,backend,Новосибирск,100000.0,146288.46153846153,Movavi,2019-10-11T08:48:31+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Новосибирская IT-компания Movavi создает и продает программы для любительской обработки мультимедиа. Мы расширяем нашу команду веб-разработки и ищем опытных специалистов на развитие совершенно новых продуктов компании - онлайн сервисов для обработки мультимедиа. Ты сможешь принять участие в запуске нового перспективного продукта с самого старта и решать интересные задачи на стыке web и desktop! Чем предстоит заниматься: разработка backend-части онлайн сервисов компании (видеоредактор, видеоконвертер, фоторедактор, облачное хранилище); реализация сервисов с нуля и до production; оптимизация сервисов под большое количество запросов; построение распределенных систем; организация CI/CD; написание тестов. В своей работе мы используем: PHP 7, Node.js; Symfony (2, 3, 4), Yii 2; PostgreSQL; Docker, Kubernetes; RabbitMQ; Elasticsearch, Kibana; Redis. Мы ценим: самостоятельность, умение принимать решения и брать ответственность за них; нацеленность на результат; инициативность; стремление к саморазвитию; абстрактное мышление и творческий подход. Для успешного выполнения задач тебе потребуется: опыт работы на аналогичной позиции от 3-х лет; уверенные знания PHP; знания любого современного PHP фреймворка (Zend, Symfony, Laravel); глубокое понимание ООП и принципов проектирования; уверенные знания SQL, умение оптимизировать запросы; понимание принципов реализации асинхронных приложений; знание алгоритмов и структур данных; опыт разработки Unit- и интеграционных тестов. Работа в Movavi - это: команда профессионалов, готовых делиться знаниями и опытом, наставничество; индивидуальный подход к профессиональному росту и развитию внутри компании; официальное трудоустройство с первого рабочего дня; белая заработная плата + компенсация питания и спорта; удобный график работы как для &quot;жаворонков&quot;, так и для &quot;сов&quot;; участие в конференциях различного уровня, онлайн и офлайн обучение, литература - за счет компании; внутренние митапы, обмен опытом и знаниями, мастер-классы; корпоративные занятия йогой и английским языком, не выходя из офиса; здоровье с ДМС; приятная рабочая атмосфера, общение на &quot;ты&quot;; бодрящие корпоративы: горы и ели, море и пальмы, и никакого алкоголя; офис в центре города или в Академгородке. Возможна удаленная работа. Если ты не получил ответ на отклик в течение 3-х рабочих дней : 1. Проверь папку &quot;Спам&quot; в электронной почте. Возможно, письмо с ответом оказалось там. 2. Позвони или напиши нам.",Без требований,Без обязанностей,Без условий,PHP|SQL|Yii2|Symfony|Laravel|ООП|PostgreSQL,7
252,252,backend,Новосибирск,100000.0,150000.0,Jump Taxi,2019-10-13T03:14:10+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Привет! О тебе Предлагаем тебе присоединиться к команде разработчиков-новаторов, напрямую влиять на разрабатываемый продукт, искать интересные решения задач в программной разработке, вдохновлять жизнь в сложный, красивый и действительно полезный продукт среди пользователей по всей России. Знаешь больше других? Внедряй свои идеи и наработки, оптимизируй продукт, изучай конкурентов и делай лучшее и современное решение на рынке. Окружи себя единомышленниками и теми, кто поддержит твоё стремление делать топовые решения в индустрии. Делай больше и круче, используй свои возможности. О нас Jump Taxi — сервис сопровождения современного таксопарка. Каждый день мы создаем, тестируем и совершенствуем цифровые продукты для бизнеса такси и автовладельцев. Миссия проекта — сделать услуги пассажирских перевозок в России приятными, безопасными и недорогими. Команда проекта — новаторы, сплоченная группа специалистов. Мы создаем идейные, нужные и работающие продукты, ищем новые возможности и сферы, в которых можем предложить себя миру. Сегодня мы предлагаем тебе присоединиться к команде, проявить себя и свои знания, опыт и умения для решения задач и развития наших проектов. Кого ищем PHP разработчиков middle уровня с опытом работы по специальности от года. Что точно нужно уметь: Проектировать базы данных в НФ и писать быстрые SQL запросы; Работать хотя бы с одним PHP фреймворком и ORM (мы работаем с Laravel) Идеально понимать принципы ООП и использовать их на практике; Работать с GIT или другой системой управления версиями; Писать чистый и понятный код, покрытый тестами и документацией. Условия: Интересный современный проект на микросервисной архитектуре без легаси кода; Просторный светлый офис в центре города. 5 минут от станции Маршала Покрышкина; Возможность переезда и работы в офисе в Калининграде; Ежемесячная белая зарплата без задержек; Амбициозные задачи и цели; Возможность обучаться за счет компании; Официальное трудоустройство; Опытная команда по разработке и сопровождению продукта. Видишь себя среди нас? Присылай своё резюме и сопроводительное письмо на почту или звони нам в студию.",Без требований,Без обязанностей, Интересный современный проект на микросервисной архитектуре без легаси кода; Просторный светлый офис в центре города. 5 минут от станции Маршала Покрышкина; Возможность переезда и работы в офисе в Калининграде; Ежемесячная белая зарплата без задержек; Амбициозные задачи и цели; Возможность обучаться за счет компании; Официальное трудоустройство; Опытная команда по разработке и сопровождению продукта. Видишь себя среди нас? Присылай своё резюме и сопроводительное письмо на почту или звони нам в студию.,Git|MySQL|PHP,5
517,517,backend,Новосибирск,100000.0,146288.46153846153,ВилайнТв,2019-10-09T15:01:00+0300,От 3 до 6 лет,Полный день,Полная занятость,"Приглашаем программиста для нашего крупного облачного хранилища. Интересные проекты, молодой и веселый коллектив, офис в центре Новосибирска, стабильная и высокая зарплата. Требования к вашим навыкам и знаниям Уверенное владение PHP. Знание JS, HTML Знание любого современного фреймворка: Yii2, Laravel, Symfony Хорошее знание любой промышленной реляционной СУБД (MySQL, PostgreSQL и т.д.). Знание NoSQL СУБД будет плюсом Умение писать юнит-тесты (TDD) Глубокое понимание SOLID принципов Понимание и успешный опыт применения паттернов проектирования Понимание концепции MVC Опыт разработки коммерческих продуктов Знание unix-подобных ОС на уровне продвинутого пользователя Опыт работы в команде, проведение ревью Система контроля версий git Опыт работы над высоконагружеными проектами будет плюсом В проекте мы используем PHP7 (yii2) MySQL (PerconaDB) и MongoDB как основные СУБД ActiveMQ для очередей ElasticSearch для поиска На фронтенде React (в легаси немного jquery), bootstrap Jenkins для сборки тестовой версии продукта Внедряем микро-сервисную архитектуру, уменьшая монолитность продукта (Node.js / PHP) Ведение задач в JIRA Docker для разворачивания среды разработки Ваши обязанности Работа в команде для решения поставленных задач Разработка нового функционала Поддержка написанного ранее Условия Работа в офисе; Трудоустройство согласно ТК РФ; Испытательный срок 1 месяц; Удобный офис: г. Новосибирск, м. Покрышкина Гибкий график работы Бесплатные обеды и печеньки Оплата курсов повышения квалификации.",Без требований,Без обязанностей,Без условий,Веб-программирование|PHP|Git|Yii|JavaScript|MySQL|NixOS|NoSQL|Node.js|Bootstrap|MongoDB|yii2|ООП|TDD,9
189,189,backend,Новосибирск,100000.0,120000.0,МФК ЭйрЛоанс,2019-09-17T09:36:30+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Обязанности: Разработка, доработка и поддержка веб-приложений/сайтов в рамках проектов компании. Участие в разработке архитектурных решений, их внедрение и сопровождение. Реализация механизмов обмена данными между компонентами ИС компании. Оптимизация и внедрение новых сервисов и функций. Требования: Необходимые навыки: PHP/MySQL/HTML/CSS (адаптивная верстка)/JavaScript (JQuery) Фреймворк (yii1.1/yii2), XML, AJAX, JSON Redis/Memcached Опыт работы с системами контроля версий (git) Навыки работы с консолью linux Опыт работы с приложениями в продакшене Работа с нереляциоными базами данных Знание ООП Умение разбираться в чужом коде Стрессоустойчивость Будет плюсом: Опыт работы в микрофинансовых организациях или банках Опыт работы с highload (высокими нагрузками) Опыт работы с бюро КИ Опыт работы с openssl Angular, React, Node.js Понимание концепций микросервисной архитектуры Условия: Удаленная работа; Высокая белая заработная плата, оформление по ТК РФ; Дружный коллектив, возможность карьерного роста; Интересные проекты с использованием передовых технологий и фреймворков; Испытательный срок - 3 месяца; Режим работы - пятидневная рабочая неделя / возможен гибкий график."," Необходимые навыки: PHP/MySQL/HTML/CSS (адаптивная верстка)/JavaScript (JQuery) Фреймворк (yii1.1/yii2), XML, AJAX, JSON Redis/Memcached Опыт работы с системами контроля версий (git) Навыки работы с консолью linux Опыт работы с приложениями в продакшене Работа с нереляциоными базами данных Знание ООП Умение разбираться в чужом коде Стрессоустойчивость Будет плюсом: Опыт работы в микрофинансовых организациях или банках Опыт работы с highload (высокими нагрузками) Опыт работы с бюро КИ Опыт работы с openssl Angular, React, Node.js Понимание концепций микросервисной архитектуры "," Разработка, доработка и поддержка веб-приложений/сайтов в рамках проектов компании. Участие в разработке архитектурных решений, их внедрение и сопровождение. Реализация механизмов обмена данными между компонентами ИС компании. Оптимизация и внедрение новых сервисов и функций. "," Удаленная работа; Высокая белая заработная плата, оформление по ТК РФ; Дружный коллектив, возможность карьерного роста; Интересные проекты с использованием передовых технологий и фреймворков; Испытательный срок - 3 месяца; Режим работы - пятидневная рабочая неделя / возможен гибкий график.",Без ключевых навыков,31
707,707,backend,Новосибирск,100000.0,146288.46153846153,SAVL GmbH,2019-09-26T00:07:00+0300,От 3 до 6 лет,Гибкий график,Проектная работа,"Обязанности: разрабатывать модули backend для приложения: криптовалютный кошелек, торговая площадка, чат совместно с командой сопровождать и дорабатывать криптовалютный обменник/биржу проектировать и реализовывать новые сервисы и модули проекта, улучшать и оптимизировать существующие инструменты работать над интеграциями с различными сервисами (биржи, blockchain-сервисы) вести техническую документацию по задачам Требования: уверенное знание Node.js, понимание масштабирования и узких мест у вас есть опыт разработки на Express.js или Koa.js опыт работы с реляционными БД (PostgreSQL, знание SQL) опыт работы с нереляционными БД (Redis, MongoDB) умение писать тесты (Jest) знание протоколов HTTP и WS (Socket.io), умение работать с ними Будет плюсом: опыт написания высоконагруженных сервисов опыт написания финансовых приложений использование TypeScript базовое понимание работы Bitcoin, Ethereum базовое понимание функционального программирования, использование библиотеки Ramda способность максимально быстро и качественно решать поставленные задачи, ориентированность на результат самостоятельность, ответственность, инициатива и внимание к деталям Условия: работа в современном и комфортном офисе класса А (БЦ Кобра, в центре Новосибирска). современная техника Apple для разработки. все iOS и Android устройства для тестирования. мы работаем по Agile, задачи в Jira и коммуникации в Slack. безлимитные чай, кофе и все, что к ним полагается. гибкое начало рабочего дня. высокая заработная плата, которая определяется по результатам собеседования и тестового задания. обучение от компании на курсах, семинарах и конференциях"," уверенное знание Node.js, понимание масштабирования и узких мест у вас есть опыт разработки на Express.js или Koa.js опыт работы с реляционными БД (PostgreSQL, знание SQL) опыт работы с нереляционными БД (Redis, MongoDB) умение писать тесты (Jest) знание протоколов HTTP и WS (Socket.io), умение работать с ними Будет плюсом: опыт написания высоконагруженных сервисов опыт написания финансовых приложений использование TypeScript базовое понимание работы Bitcoin, Ethereum базовое понимание функционального программирования, использование библиотеки Ramda способность максимально быстро и качественно решать поставленные задачи, ориентированность на результат самостоятельность, ответственность, инициатива и внимание к деталям "," разрабатывать модули backend для приложения: криптовалютный кошелек, торговая площадка, чат совместно с командой сопровождать и дорабатывать криптовалютный обменник/биржу проектировать и реализовывать новые сервисы и модули проекта, улучшать и оптимизировать существующие инструменты работать над интеграциями с различными сервисами (биржи, blockchain-сервисы) вести техническую документацию по задачам "," работа в современном и комфортном офисе класса А (БЦ Кобра, в центре Новосибирска). современная техника Apple для разработки. все iOS и Android устройства для тестирования. мы работаем по Agile, задачи в Jira и коммуникации в Slack. безлимитные чай, кофе и все, что к ним полагается. гибкое начало рабочего дня. высокая заработная плата, которая определяется по результатам собеседования и тестового задания. обучение от компании на курсах, семинарах и конференциях",Git|Linux|Typescript|PostgreSQL|JavaScript|Node.js|Socket.io|Redis,22
501,501,backend,Новосибирск,100000.0,146288.46153846153,Завод Светодиодной Продукции,2019-10-07T11:33:03+0300,От 3 до 6 лет,Полный день,Полная занятость,"Завод светодиодной продукции - LEDsi приглашает тебя стать частью успешной команды! Мы производим в Новосибирске и продаем по всему миру: светодиодную продукцию (экраны, пилоны, медиа-фасады, светодиодные шары и прочее); платёжно-информационное оборудование самообслуживания (платёжные терминалы, информационные киоски). Наши проекты (это и многое другое): 1. Удаленное управление медиаконтентом на светодиодных носителях. Стек технологий: PHP, CSS, JS, PostgreSQL, Laravel5, jQuery, VueJS, Linux. 2. Разработка CRM для основного вида деятельности (производство светодиодной продукции) и нового проекта (агентство недвижимости). Стек технологий: PHP, HTML, CSS, JS, Laravel, PostgreSQL, Redis, JQuery. Мы ожидаем от тебя: Владение PHP, HTML, CSS, JS на уровне черного пояса; Знание PostgreSQL, MySQL, плюсом будет опыт работы с NoSQL; Опыт работы с фреймворками Laravel5/Yii2, jQuery, VueJS; Владение Linux и командной строкой, не пугаться слов Bash/*SH. Компания предлагает: Официальное трудоустройство; Гибкий график работы; Комфортное рабочее место близ ст. метро Красный проспект; Заработная плата от 100 000 руб.(Размер оплаты труда обсуждается на собеседовании). Тебе понравится: Востребованный на рынке продукт, стабильность бизнеса; Ежегодная индексация заработной платы; Интересные проекты; Амбициозные задачи; Перспектива карьерного роста; Дружный коллектив, взаимоподдержка, интересная корпоративная жизнь. Ждем отклик!",Без требований,Без обязанностей,Без условий,PHP|MySQL|PostgreSQL|HTML|CSS|Linux|NoSQL|Bash,11
381,381,backend,Новосибирск,100000.0,146288.46153846153,ВебТим,2019-10-15T10:33:23+0300,От 3 до 6 лет,Полный день,Полная занятость,"Наша компания занимается интернет-маркетингом, генерацией продаж по всему миру. Обязанности: Поддержка существующих проектов Разработка новых проектов Мы ожидаем: Уверенное знание PHP, JavaScript Понимание принципов построения современных веб-приложений Опыт использования одного из фреймворков: ZF/Yii/etc Знание MySQL Опыт использования систем контроля версий Git/SVN Вашим плюсом будет: Опыт использования Golang Наши условия: Своевременная заработная плата 2 раза в месяц; Современный офис по линии метро (5 мин. пешком от ст. м. пл.Ленина); Молодой коллектив; Чай/печеньки Много интересных задач. PlayStation Уровень заработной платы определяется по результатам собеседования.",Без требований,Без обязанностей,Без условий,PHP|SQL|JavaScript|HTML|CSS|Golang,3
969,969,backend,Новосибирск,100000.0,150000.0,Русский Букет,2019-10-14T05:38:32+0300,От 3 до 6 лет,Полный день,Полная занятость,"Наш основной и самый большой проект - доставка цветов и подарков по всему миру (и это не преувеличение). Мы дарим людям радость и всегда рады видеть в своей команде позитивных талантливых людей! Познакомься с нашими проектами: rus-buket.ru flomarket.com profitpanda.ru myglobalflowers.com У нас большие планы, и сейчас мы готовы запустить новый - такой же масштабный и высоконагруженный - ecommerce проект . И для этого проекта нам нужна команда, а в первую очередь тимлид . Мы предлагаем тимлиду: разработка архитектуры проекта, запуск нового проекта самостоятельный (обоснованный) выбор используемых технологий из самых современных и перспективных. планирование и организация работы группы разработчиков участие в создании корпоративной этики и эстетики разработки Важно: &quot;работать руками&quot; и самостоятельно кодить тоже будет нужно! Еще у нас есть: высокая скорость роста компании и скорость нашей работы профессиональная увлеченная команда профессиональное и позитивное руководство гибкий график (на старте без удаленки, но на будущее эта опция предусмотрена) офис с парковкой(!) кофе-чай и тд - безусловно Мы любим, когда наши коллеги стремятся к развитию и прокачке своих скиллов, и стараемся всячески помогать им в этом, поэтому заинтересованы в сотрудниках с профессиональными амбициями. Что необходимо знать, иметь и уметь, чтобы стать нашим тимлидом: опыт коммерческой разработки средних и крупных проектов на одном из популярных фреймворков: laravel 4 / 5, symfony, yii2. продвинутый (Senior) уровень PHP7, MySQL, JS, HTML, CSS, VCS (Git) опыт в проектировании архитектуры и выборе стека технологий опыт в проектировании и оптимизации высоконагруженных реляционных баз данных разбираться с любой возникшей проблемой - от верстки до медленных запросов в БД (full-stack) хорошее знание *nix систем. Опыт настройки CI опыт управления командой разработчиков скиллы не только разработчика, но и менеджера Каким человеком нужно быть: любящим чистый код вдумчивым умеющим быстро работать без потери качества умеющим нести ответственность за победы и ошибки команды убедительным в своих мыслях и решениях Стало интересно, и хочешь быть нашим тимлидом? Откликайся на сайте или пиши на почту, и познакомимся! С вакансией мы работаем так: отклик-&gt;встреча (их будет максимум две)-&gt;тестовое задание (при необходимости).",Без требований,Без обязанностей,Без условий,PHP|MySQL|Git|JavaScript|HTML|CSS3|Yii|Управление командой,4
219,219,backend,Новосибирск,100000.0,130000.0,Восток Инновации,2019-10-13T13:43:07+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Мы делаем CRM систему по модели SAAS, которая помогает бизнесу в сфере образования. Она автоматизирует добрую часть рутинных процессов (это точно), снимает головную боль и нормализует сон (это не точно). У нас небольшая, дружная и эффективная команда, поэтому мы занимаем лидирующие позиции среди конкурирующих CRM для образования. Мы ищем разработчика PHP, имеющего навыки работы с фреймворком Yii2. Если у вас другой, но релевантный опыт — все равно пишите. От нас: Уютный офис в тихом центре, комфортное рабочее место; Качественно спроектированная сложная архитектура, highload; Отлично написанный код и продуманные стили кодирования; Дружественная атмосфера в коллективе; От вас: Знание PHP7, понимание ООП и MVC; Опыт работы с фреймворком Yii2; Ваша ОС — Linux;",Без требований,Без обязанностей,Без условий,PHP|Git|JavaScript|MySQL|Yii|PHP7,5
15,15,backend,Новосибирск,110000.0,146288.46153846153,РобоФинанс,2019-10-15T14:19:09+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Крупная международная IT компания ООО «РобоФинанс» - разработчик fintech-продуктов, решений и технологий международного сервиса онлайн-кредитования и частных инвестиций, приглашает в свою команду Backend Java Developer / Java разработчик . Компании нашей группы запущены и успешно работают в 8 странах мира (Россия, Казахстан, Испания, Латвия, Филиппины, Индонезия, Вьетнам, Индия). Мы постоянно расширяем географию нашего присутствия, выходим на новые рынки, ставим перед собой новые амбициозные задачи. Почему к нам? Высоконагруженный сервис - более 7 000 000 посещений сайтов ежемесячно. Используем современный стек технологий. Задачи: Разработка функционала биллинга в масштабах крупной организации; Участие в выборе стека технологий; Проектирование микросервисной архитектуры; Разработка API для интеграции с существующими системами. Наши ожидания от кандидата: Опыт разработки Java SE 1 - 3 года; Знание Spring Framework; Знание ООП, шаблонов проектирования и умение их применять; Хорошие знания теории реляционных баз данных и опыт написания сложных запросов SQL; Опыт использования jdbc или какого-либо из фреймворков JPA; Опыт работы с системами контроля версий; Знание систем сборки Maven/gradle; Опыт разработки REST API; Знание английского языка на уровне чтения технической документации. Будет плюсом Опыт работы с компонентами Java EE; Опыт работы с MessageBroker системами - Kafka/rabbitMQ; Опыт работы с Jetty/Glassfish/Tomcat или любыми другими сервлет контейнерами; опыт использования Spring Framework/Akka HTTP; Опыт работы с высоконагруженными системами; Опыт CI/CD; Опыт использования Docker. Пара слов о том, как мы работаем: Используем современный стек технологий: Java 8, PostgreSQL 11.2, Spring Framework, RabbitMQ, Kafka, Elastic Search, Log Stash, Kibana, GitLab CI, JMeter; Даем возможность разрабатывать и внедрять собственные фичи; Помогаем совершенствовать разговорный английский; Возможность обучаться и расти вместе с командой; Комфортный график работы (начало рабочего дня с 08:00 до 11:00); Удобный современный офис в центре с большой парковкой; Бесплатный чай, кофе, шоколадки, йогурты, фрукты; Льготный ДМС.",Без требований,Без обязанностей,Без условий,Без ключевых навыков,3
970,970,backend,Новосибирск,110000.0,146288.46153846153,Русский Букет,2019-10-14T05:38:29+0300,От 3 до 6 лет,Полный день,Полная занятость,"Наш основной и самый большой проект - доставка цветов и подарков по всему миру (и это не преувеличение). Мы дарим людям радость и всегда рады видеть в своей команде позитивных талантливых людей! У нас большие планы, и сейчас мы готовы запустить новый - такой же масштабный и высоконагруженный - проект . По сути это расширение уже существующего собственного проекта, и для этого нам нужна команда. Немного деталей: · выбор технологий - право тимлида · бизнес-процессы уже отлажены, процессы разработки можно оптимизировать (мы даем возможность придумать, как лучше, и сделать) · технологии современные (например, мы планируем использовать laravel 5 для бэкенда и vue-js для фронта) Познакомься с нашими проектами: rus-buket.ru flomarket.com profitpanda.ru myglobalflowers.com Еще у нас есть: · высокая скорость роста компании и скорость нашей работы · профессиональные и увлеченные коллеги · профессиональное и позитивное руководство · гибкий график (на старте без удаленки, но на будущее эта опция предусмотрена) · офис с парковкой(!) · кофе-чай и тд – безусловно Мы любим, когда наши коллеги стремятся к развитию и прокачке своих скиллов, и стараемся всячески помогать им в этом, поэтому заинтересованы в сотрудниках с профессиональными амбициями. Что необходимо знать, иметь и уметь, чтобы стать нашим коллегой: · опыт коммерческой разработки средних и крупных проектов на одном из популярных фреймворков: laravel 4/5, symfony, yii2 · продвинутый уровень PHP7, MySQL, PgSQL JS, HTML, CSS, VCS (Git) · разбираться с любой возникшей проблемой - от верстки до медленных запросов в БД (full-stack) · опыт разработки API для внешних сервисов, мобильных клиентов или фронтенда. · уметь разрабатывать сложные backend модули. Каким человеком нужно быть: · любящим чистый код · любящим создавать масштабные вещи с нуля · вдумчивым · самостоятельным (без ожидания постановки задач лидом) · умеющим быстро работать без потери качества Стало интересно, и хочешь работать с нами? Откликайся на сайте или пиши на почту, и познакомимся! С вакансией мы работаем так: отклик-&gt;тестовое задание-&gt;встреча (их будет максимум две).",Без требований,Без обязанностей,Без условий,PHP|MySQL|JavaScript|HTML|CSS|VCS|laravel|full stack|Yii|Backend|PostgreSQL,4
